lat,long,type
42.33036135,-71.05693957,VAL
42.29599136,-71.05765957,VAL
42.31177635,-71.10849455,RESIDENTIAL BURGLARY
42.33133135,-71.04233457,RESIDENTIAL BURGLARY
42.30345136,-71.08338956,VAL
42.28180636,-71.13309954,LARCENY FROM MOTOR VEHICLE
42.28726136,-71.13373954,VANDALISM
42.31168635,-71.10491955,RESIDENTIAL BURGLARY
42.31406135,-71.09998455,VAL
42.34675635,-71.08968955,LARCENY FROM MOTOR VEHICLE
42.30081135,-71.11296955,VAL
42.25163137,-71.14422454,VAL
42.28903136,-71.07658455,RESIDENTIAL BURGLARY
42.2745142,-71.07136675,VAL
42.32725635,-71.06995956,COMMERCIAL BURGLARY
42.37505134,-71.05911456,LARCENY FROM MOTOR VEHICLE
42.34806406,-71.08968949,LARCENY FROM MOTOR VEHICLE
42.35061134,-71.06499456,VANDALISM
42.33142135,-71.03819457,RESIDENTIAL BURGLARY
42.30618765,-71.06865261,AUTO THEFT
42.28743244,-71.12297108,ROBBERY
42.35129635,-71.13581454,VANDALISM
42.34003557,-71.07628554,AUTO THEFT
42.35313135,-71.04843957,LARCENY FROM MOTOR VEHICLE
42.32018731,-71.06308038,LARCENY FROM MOTOR VEHICLE
42.26889638,-71.10810451,ROBBERY
42.28277462,-71.06608422,ROBBERY
42.32124049,-71.11032733,ROBBERY
42.25103692,-71.11906263,VANDALISM
42.33010135,-71.09707955,LARCENY FROM MOTOR VEHICLE
42.33395135,-71.03532958,VAL
42.31457136,-71.07883956,VAL
42.28123636,-71.07110456,ROBBERY
42.31777135,-71.08221956,ROBBERY
42.34902135,-71.12987954,LARCENY FROM MOTOR VEHICLE
42.33848635,-71.08443455,LARCENY FROM MOTOR VEHICLE
42.33695135,-71.07746962,ROBBERY
42.29169136,-71.04809957,VAL
42.33690635,-71.08689455,LARCENY FROM MOTOR VEHICLE
42.33794635,-71.04948457,VAL
42.35614135,-71.06941956,LARCENY FROM MOTOR VEHICLE
42.31811028,-71.05262471,LARCENY FROM MOTOR VEHICLE
42.29262136,-71.08875956,VANDALISM
42.30054739,-71.06143409,ROBBERY
42.26494636,-71.11055955,VANDALISM
42.30266861,-71.06601998,VAL
42.37750134,-71.03917503,LARCENY FROM MOTOR VEHICLE
42.28788947,-71.06197348,AUTO THEFT
42.33865635,-71.04698456,VAL
42.29300635,-71.07184956,VAL
42.25885636,-71.15144954,AUTO THEFT
42.34188125,-71.09174606,LARCENY FROM MOTOR VEHICLE
42.29745636,-71.08273455,ROBBERY
42.35691634,-71.06073956,COMMERCIAL BURGLARY
42.28059136,-71.08343455,ROBBERY
42.31394135,-71.05565956,LARCENY FROM MOTOR VEHICLE
42.33865635,-71.04698456,LARCENY FROM MOTOR VEHICLE
42.35275134,-71.12504954,LARCENY FROM MOTOR VEHICLE
42.30092636,-71.06536957,VANDALISM
42.35302635,-71.13240954,VANDALISM
42.35174798,-71.1301418,RESIDENTIAL BURGLARY
42.34010635,-71.09082955,LARCENY FROM MOTOR VEHICLE
42.30335635,-71.06826956,VANDALISM
42.30041635,-71.07648456,VAL
42.28031136,-71.05472957,VAL
42.31459136,-71.11410955,VAL
42.34932634,-71.06529456,VANDALISM
42.38069134,-71.02957958,ROBBERY
42.27379136,-71.11995955,VAL
42.35163135,-71.15189953,VAL
42.35231135,-71.05799957,VAL
42.31822135,-71.07423956,VAL
42.37191134,-71.03392957,VANDALISM
42.30104635,-71.06391956,VANDALISM
42.36628901,-71.05207324,VAL
42.36022134,-71.06596456,VAL
42.34029135,-71.08211456,LARCENY FROM MOTOR VEHICLE
42.28878636,-71.08109456,RESIDENTIAL BURGLARY
42.34636135,-71.08925955,AUTO THEFT
42.32978135,-71.10553954,RESIDENTIAL BURGLARY
42.37284134,-71.03944457,LARCENY FROM MOTOR VEHICLE
42.29402635,-71.06054456,LARCENY FROM MOTOR VEHICLE
42.33079635,-71.07018956,VAL
42.28318664,-71.09098951,VAL
42.34339135,-71.09848455,LARCENY FROM MOTOR VEHICLE
42.35868598,-71.12989619,VANDALISM
42.37865318,-71.02893687,ROBBERY
42.33396635,-71.03443957,ROBBERY
42.28418782,-71.07156968,LARCENY FROM MOTOR VEHICLE
42.37853549,-71.05813989,VAL
42.35755135,-71.05636957,VAL
42.26361329,-71.10329461,RESIDENTIAL BURGLARY
42.31771387,-71.06501067,AUTO THEFT
42.33465135,-71.04147958,LARCENY FROM MOTOR VEHICLE
42.29713296,-71.07953209,COMMERCIAL BURGLARY
42.35847634,-71.05427956,LARCENY FROM MOTOR VEHICLE
42.26385851,-71.10140288,VAL
42.31923094,-71.08143559,VAL
42.32042135,-71.07776956,VAL
42.34391635,-71.08966455,LARCENY FROM MOTOR VEHICLE
42.29234636,-71.05483957,RESIDENTIAL BURGLARY
42.33657135,-71.03130958,VAL
42.37723634,-71.03269957,VAL
42.27272136,-71.12836454,RESIDENTIAL BURGLARY
42.36961634,-71.04161956,AUTO THEFT
42.29174136,-71.07718956,VAL
42.29478636,-71.06621456,ROBBERY
42.37630634,-71.03719957,LARCENY FROM MOTOR VEHICLE
42.28059136,-71.08343455,ROBBERY
42.33930135,-71.08330956,VANDALISM
42.34537135,-71.07380456,LARCENY FROM MOTOR VEHICLE
42.33745135,-71.02721958,VAL
42.36493691,-71.06055366,VANDALISM
42.32354136,-71.11511955,LARCENY FROM MOTOR VEHICLE
42.30888077,-71.04838946,LARCENY FROM MOTOR VEHICLE
42.31776135,-71.07209956,VAL
42.32868135,-71.10176455,RESIDENTIAL BURGLARY
42.29378136,-71.08002956,VANDALISM
42.34969134,-71.06520956,ROBBERY
42.35222134,-71.06635956,ROBBERY
42.35932135,-71.05348957,VANDALISM
42.35269635,-71.12104954,VANDALISM
42.35450135,-71.05336957,VAL
42.35114135,-71.07665956,COMMERCIAL BURGLARY
42.31686887,-71.06533738,COMMERCIAL BURGLARY
42.33569135,-71.03179457,RESIDENTIAL BURGLARY
42.30251135,-71.05957457,VAL
42.33947135,-71.08049455,LARCENY FROM MOTOR VEHICLE
42.35247135,-71.06631956,VIOLATION OF LIQUOR LAWS
42.34401861,-71.08609925,VAL
42.28391136,-71.13086954,AUTO THEFT
42.35351135,-71.13116954,RESIDENTIAL BURGLARY
42.34713635,-71.07020956,LARCENY FROM MOTOR VEHICLE
42.31290135,-71.04954957,LARCENY FROM MOTOR VEHICLE
42.33445703,-71.08651662,LARCENY FROM MOTOR VEHICLE
42.31320635,-71.06801956,VANDALISM
42.35129134,-71.05839456,LARCENY FROM MOTOR VEHICLE
42.36562634,-71.05646456,VAL
42.34805135,-71.08813956,LARCENY FROM MOTOR VEHICLE
42.30765833,-71.08051035,VAL
42.30186635,-71.06390456,VANDALISM
42.30198136,-71.06348957,VANDALISM
42.30175136,-71.06431957,VANDALISM
42.31407635,-71.07524956,RESIDENTIAL BURGLARY
42.28983135,-71.05840956,RESIDENTIAL BURGLARY
42.33245635,-71.08248455,LARCENY FROM MOTOR VEHICLE
42.31338135,-71.10895455,RESIDENTIAL BURGLARY
42.36164815,-71.05998657,VANDALISM
42.35540135,-71.06046957,VAL
42.34357635,-71.10300955,LARCENY FROM MOTOR VEHICLE
42.32532137,-71.1007688,VAL
42.35279135,-71.06757957,LARCENY FROM MOTOR VEHICLE
42.32926135,-71.06063957,VAL
42.29688832,-71.1156682,RESIDENTIAL BURGLARY
42.34357635,-71.10300955,VANDALISM
42.29676136,-71.07846956,VAL
42.28424009,-71.09660595,ROBBERY
42.32320135,-71.08903455,RESIDENTIAL BURGLARY
42.35717467,-71.05350847,LARCENY FROM MOTOR VEHICLE
42.35299135,-71.13208954,VAL
42.35081634,-71.06719956,LARCENY FROM MOTOR VEHICLE
42.33552834,-71.09278967,RESIDENTIAL BURGLARY
42.30658136,-71.06955956,VAL
42.32086549,-71.10668335,VAL
42.33110502,-71.08587982,VANDALISM
42.29112136,-71.08881956,VIOLATION OF LIQUOR LAWS
42.29523136,-71.07208456,LARCENY FROM MOTOR VEHICLE
42.31928665,-71.05031349,LARCENY FROM MOTOR VEHICLE
42.37040134,-71.03959957,VAL
42.25656321,-71.14114753,VANDALISM
42.33262135,-71.04144957,VAL
42.27884136,-71.08013956,VAL
42.35030135,-71.07990956,LARCENY FROM MOTOR VEHICLE
42.30952406,-71.08991199,AUTO THEFT
42.31758136,-71.09127956,VANDALISM
42.29992635,-71.08619456,AUTO THEFT
42.35129134,-71.05839456,LARCENY FROM MOTOR VEHICLE
42.34924634,-71.06378456,VAL
42.29599136,-71.05765957,VANDALISM
42.28337873,-71.07390146,AUTO THEFT
42.35633135,-71.05282957,LARCENY FROM MOTOR VEHICLE
42.33971635,-71.05114956,VANDALISM
42.34231135,-71.07023956,AUTO THEFT
42.33748135,-71.09331955,VANDALISM
42.34861135,-71.06545956,VAL
42.30261635,-71.06034456,COMMERCIAL BURGLARY
42.2836616,-71.06589348,VAL
42.33622247,-71.15080612,ROBBERY
42.30875952,-71.07048212,VAL
42.28313217,-71.08723042,VAL
42.35163135,-71.06423957,VAL
42.28867638,-71.06129458,VANDALISM
42.35236135,-71.06259957,VAL
42.39329401,-71.0086428,VAL
42.32335635,-71.11423307,LARCENY FROM MOTOR VEHICLE
42.31713135,-71.10810955,LARCENY FROM MOTOR VEHICLE
42.29996136,-71.05881957,VAL
42.33311635,-71.05142456,AUTO THEFT
42.26350136,-71.15466954,LARCENY FROM MOTOR VEHICLE
42.33387135,-71.03990958,LARCENY FROM MOTOR VEHICLE
42.37912134,-71.06288956,VAL
42.31941482,-71.05820362,VAL
42.34765135,-71.06563957,VAL
42.35880634,-71.06592456,RESIDENTIAL BURGLARY
42.33054438,-71.0622884,COMMERCIAL BURGLARY
42.27610636,-71.09747955,RESIDENTIAL BURGLARY
42.33671135,-71.07900956,LARCENY FROM MOTOR VEHICLE
42.28272129,-71.11884326,VANDALISM
42.28206777,-71.07366504,VAL
42.32245135,-71.08486956,VAL
42.29219136,-71.06503957,ROBBERY
42.33462635,-71.04251457,RESIDENTIAL BURGLARY
42.27792715,-71.16123525,VANDALISM
42.32731635,-71.10076955,AUTO THEFT
42.28860136,-71.06411456,VAL
42.28272129,-71.11884326,VAL
42.30313229,-71.08581309,ROBBERY
42.30957136,-71.07326956,VAL
42.34998635,-71.08103456,AUTO THEFT
42.31261635,-71.10401955,VANDALISM
42.34007635,-71.05071456,VAL
42.34609161,-71.09378346,LARCENY FROM MOTOR VEHICLE
42.31381135,-71.05635956,LARCENY FROM MOTOR VEHICLE
42.30313229,-71.08581309,ROBBERY
42.35023135,-71.06026957,AUTO THEFT
42.30547136,-71.06997957,VAL
42.29488136,-71.08802956,VAL
42.34998635,-71.08103456,RESIDENTIAL BURGLARY
42.33832135,-71.08468956,VANDALISM
42.38166634,-71.04034456,LARCENY FROM MOTOR VEHICLE
42.35129134,-71.05839456,LARCENY FROM MOTOR VEHICLE
42.3496662,-71.13048167,AUTO THEFT
42.32095135,-71.09680455,VANDALISM
42.33234944,-71.046693,LARCENY FROM MOTOR VEHICLE
42.33886135,-71.08263955,LARCENY FROM MOTOR VEHICLE
42.30511135,-71.11465955,LARCENY FROM MOTOR VEHICLE
42.33716135,-71.05276957,ROBBERY
42.30602136,-71.07830956,VAL
42.37668134,-71.03624957,ROBBERY
42.28524136,-71.09525956,VAL
42.31658136,-71.10310955,VAL
42.28245637,-71.06981457,VANDALISM
42.35751842,-71.13078741,AUTO THEFT
42.31403136,-71.07768956,VAL
42.38717486,-71.01221059,VAL
42.35357134,-71.12285954,AUTO THEFT
42.35974134,-71.12461454,VANDALISM
42.33650635,-71.03441457,RESIDENTIAL BURGLARY
42.30317457,-71.07874159,VAL
42.31403136,-71.07768956,VAL
42.30458612,-71.1030833,LARCENY FROM MOTOR VEHICLE
42.31789136,-71.10432955,VAL
42.37452134,-71.03338957,VAL
42.32335635,-71.11423307,LARCENY FROM MOTOR VEHICLE
42.2846635,-71.09232825,RESIDENTIAL BURGLARY
42.31685425,-71.08587455,VANDALISM
42.2921624,-71.07730207,RESIDENTIAL BURGLARY
42.33650635,-71.03441457,RESIDENTIAL BURGLARY
42.26739136,-71.10605955,RESIDENTIAL BURGLARY
42.30299635,-71.10405955,RESIDENTIAL BURGLARY
42.35160604,-71.05600343,AUTO THEFT
42.35489134,-71.05755956,VAL
42.27344562,-71.11128293,VAL
42.31967512,-71.10632518,ROBBERY
42.32549135,-71.06574955,LARCENY FROM MOTOR VEHICLE
42.32230135,-71.07051957,LARCENY FROM MOTOR VEHICLE
42.34521135,-71.09532955,VAL
42.37999134,-71.02545958,VAL
42.35362135,-71.07911956,VAL
42.25337008,-71.1212701,VANDALISM
42.34992135,-71.09422455,LARCENY FROM MOTOR VEHICLE
42.27724137,-71.09356956,VAL
42.33886135,-71.08263955,LARCENY FROM MOTOR VEHICLE
42.27302758,-71.07375164,VAL
42.34659135,-71.06458957,VAL
42.36292967,-71.05253328,COMMERCIAL BURGLARY
42.28907136,-71.06704957,ROBBERY
42.24315637,-71.13409454,LARCENY FROM MOTOR VEHICLE
42.27004636,-71.16619453,VAL
42.37505388,-71.03886721,LARCENY FROM MOTOR VEHICLE
42.36339369,-71.0532298,VAL
42.34696896,-71.09108363,LARCENY FROM MOTOR VEHICLE
42.34891134,-71.08155955,VANDALISM
42.32359143,-71.10936958,LARCENY FROM MOTOR VEHICLE
42.33184135,-71.02910958,VAL
42.38597185,-71.00884104,VAL
42.34130529,-71.0547108,VAL
42.29219136,-71.06503957,ROBBERY
42.33832135,-71.08468956,LARCENY FROM MOTOR VEHICLE
42.37407134,-71.06225957,VAL
42.32652135,-71.09508454,RESIDENTIAL BURGLARY
42.25234721,-71.12821136,AUTO THEFT
42.31947158,-71.097081,RESIDENTIAL BURGLARY
42.33109591,-71.09038894,LARCENY FROM MOTOR VEHICLE
42.33281635,-71.07256956,LARCENY FROM MOTOR VEHICLE
42.32177134,-71.11597463,AUTO THEFT
42.29426136,-71.06820456,ROBBERY
42.33281635,-71.07256956,LARCENY FROM MOTOR VEHICLE
42.30477635,-71.06422456,ROBBERY
42.3420781,-71.05380835,LARCENY FROM MOTOR VEHICLE
42.30203636,-71.07073956,ROBBERY
42.33186135,-71.05698957,LARCENY FROM MOTOR VEHICLE
42.27716641,-71.0986997,VANDALISM
42.33504135,-71.07883956,ROBBERY
42.33766635,-71.08336955,ROBBERY
42.29249515,-71.11285859,AUTO THEFT
42.35237134,-71.06490456,ROBBERY
42.28173606,-71.05368581,VANDALISM
42.28294121,-71.08457446,VANDALISM
42.25234721,-71.12821136,LARCENY FROM MOTOR VEHICLE
42.34506134,-71.08057455,LARCENY FROM MOTOR VEHICLE
42.3107804,-71.07130327,VANDALISM
42.31153697,-71.10623878,ROBBERY
42.24824637,-71.11956955,AUTO THEFT
42.29072136,-71.05663957,VAL
42.37951134,-71.02861458,ROBBERY
42.33299635,-71.04280957,AUTO THEFT
42.31520635,-71.08783956,ROBBERY
42.31047136,-71.10696955,VAL
42.30146635,-71.05409457,VAL
42.35485134,-71.07213956,ROBBERY
42.27169137,-71.07850956,VAL
42.30449824,-71.07299484,VANDALISM
42.29189136,-71.07767456,VANDALISM
42.33782135,-71.04928957,VAL
42.32000733,-71.0591838,LARCENY FROM MOTOR VEHICLE
42.34891135,-71.06341957,VAL
42.23651313,-71.13314631,VANDALISM
42.33581135,-71.02505958,VAL
42.33497135,-71.07142956,LARCENY FROM MOTOR VEHICLE
42.32929635,-71.06899456,VAL
42.3833989,-71.02018631,RESIDENTIAL BURGLARY
42.36577134,-71.05644456,VAL
42.25598636,-71.12407455,VAL
42.28475775,-71.1571999,RESIDENTIAL BURGLARY
42.38791359,-71.01694513,VANDALISM
42.34430135,-71.07445956,VANDALISM
42.34870134,-71.07425456,RESIDENTIAL BURGLARY
42.32815841,-71.08817813,ROBBERY
42.29429635,-71.06191456,LARCENY FROM MOTOR VEHICLE
42.36858634,-71.03925957,VAL
42.29402635,-71.06054456,LARCENY FROM MOTOR VEHICLE
42.35592135,-71.13284954,VAL
42.33109591,-71.09038894,VAL
42.28633136,-71.04176958,VAL
42.26984636,-71.09530956,VAL
42.26265105,-71.16291216,RESIDENTIAL BURGLARY
42.32245635,-71.09299955,VAL
42.37697634,-71.03645457,LARCENY FROM MOTOR VEHICLE
42.33594635,-71.09983455,VAL
42.28525136,-71.06442956,VANDALISM
42.32872635,-71.08410955,VAL
42.36280555,-71.0537407,ROBBERY
42.27825136,-71.06642456,VAL
42.35158421,-71.12864024,VANDALISM
42.30992661,-71.04685515,AUTO THEFT
42.35237134,-71.06490456,ROBBERY
42.34086538,-71.07961648,LARCENY FROM MOTOR VEHICLE
42.30339136,-71.08421956,VAL
42.33250218,-71.08364636,ROBBERY
42.30869467,-71.09044998,VANDALISM
42.35061135,-71.05095957,LARCENY FROM MOTOR VEHICLE
42.37330314,-71.06123799,AUTO THEFT
42.34506134,-71.08057455,RESIDENTIAL BURGLARY
42.3107804,-71.07130327,LARCENY FROM MOTOR VEHICLE
42.32343136,-71.08952955,VANDALISM
42.39099785,-71.00399533,LARCENY FROM MOTOR VEHICLE
42.36727134,-71.05646456,LARCENY FROM MOTOR VEHICLE
42.34802135,-71.09495955,LARCENY FROM MOTOR VEHICLE
42.38197634,-71.03476457,VANDALISM
42.33791635,-71.05310956,RESIDENTIAL BURGLARY
42.35527696,-71.14567928,LARCENY FROM MOTOR VEHICLE
42.33151135,-71.07083456,ROBBERY
42.37320634,-71.03494457,VANDALISM
42.31774135,-71.07436956,AUTO THEFT
42.30321635,-71.07040956,ROBBERY
42.31206635,-71.11313454,VAL
42.34824135,-71.07000456,VAL
42.33005135,-71.03316958,VAL
42.37889134,-71.03235957,VAL
42.39002879,-71.01167195,RESIDENTIAL BURGLARY
42.31382136,-71.11963955,VAL
42.29848136,-71.06315456,VANDALISM
42.35505634,-71.06084456,RESIDENTIAL BURGLARY
42.30967409,-71.06008082,VANDALISM
42.31428635,-71.05623956,VAL
42.36690088,-71.05775043,VAL
42.31371635,-71.09819455,LARCENY FROM MOTOR VEHICLE
42.26606137,-71.11079955,VAL
42.31746346,-71.10460075,VAL
42.33614135,-71.08162456,VAL
42.33109591,-71.09038894,VAL
42.31415136,-71.05848956,RESIDENTIAL BURGLARY
42.36695134,-71.05407956,RESIDENTIAL BURGLARY
42.32612007,-71.05350618,RESIDENTIAL BURGLARY
42.31167135,-71.05750956,VAL
42.34061135,-71.06795956,LARCENY FROM MOTOR VEHICLE
42.30511135,-71.11465955,LARCENY FROM MOTOR VEHICLE
42.34922134,-71.07935955,VANDALISM
42.36164815,-71.05998657,LARCENY FROM MOTOR VEHICLE
42.33029635,-71.09751955,VANDALISM
42.31946685,-71.06553847,VANDALISM
42.34118725,-71.08264852,LARCENY FROM MOTOR VEHICLE
42.34361635,-71.06482456,LARCENY FROM MOTOR VEHICLE
42.35403501,-71.16459145,LARCENY FROM MOTOR VEHICLE
42.28664136,-71.09074956,VAL
42.30604452,-71.08645209,VAL
42.37928715,-71.0579425,VAL
42.33551635,-71.07824956,ROBBERY
42.34284135,-71.06708957,VANDALISM
42.28733136,-71.05817957,VAL
42.33595635,-71.08301455,VANDALISM
42.31871635,-71.06660456,VAL
42.35760134,-71.05824956,LARCENY FROM MOTOR VEHICLE
42.29989136,-71.06425457,VANDALISM
42.32013635,-71.09112455,AUTO THEFT
42.38473134,-71.01259958,VANDALISM
42.32242635,-71.10282455,ROBBERY
42.38196635,-71.03185957,VANDALISM
42.30994136,-71.05788957,ROBBERY
42.31089635,-71.05768456,VANDALISM
42.33269135,-71.10052955,LARCENY FROM MOTOR VEHICLE
42.37167959,-71.04041475,CRIMES AGAINST CHILDREN
42.32030752,-71.08165384,VAL
42.30757136,-71.06282957,AUTO THEFT
42.31229923,-71.1195405,RESIDENTIAL BURGLARY
42.32354215,-71.08135108,VANDALISM
42.28838136,-71.13538954,VAL
42.33488135,-71.02817957,VANDALISM
42.28563636,-71.13976454,VANDALISM
42.37126961,-71.06236016,VAL
42.31325136,-71.08941955,VAL
42.30483531,-71.08464576,VANDALISM
42.33776635,-71.03341457,VAL
42.32078136,-71.09316955,VAL
42.35047603,-71.12773519,VANDALISM
42.3462135,-71.07547022,VANDALISM
42.31025136,-71.08199956,VAL
42.35205349,-71.13179633,ROBBERY
42.34756135,-71.13820954,VAL
42.30487995,-71.11303005,VAL
42.35048135,-71.13105954,VAL
42.32543556,-71.06387302,LARCENY FROM MOTOR VEHICLE
42.29527599,-71.06773809,ROBBERY
42.35066554,-71.04634481,VAL
42.35989134,-71.06864956,VAL
42.37959134,-71.04013456,VANDALISM
42.31269816,-71.05569933,RESIDENTIAL BURGLARY
42.33042083,-71.08249427,VAL
42.27027136,-71.10939455,VANDALISM
42.28405295,-71.11241077,VAL
42.37195024,-71.0621584,VAL
42.35104135,-71.05935957,VANDALISM
42.33294635,-71.04940457,VAL
42.28867638,-71.06129458,VAL
42.33303135,-71.04121957,RESIDENTIAL BURGLARY
42.29275136,-71.12137955,VAL
42.31459136,-71.09946955,VAL
42.35120135,-71.17311952,VANDALISM
42.32686135,-71.05573456,VAL
42.28488474,-71.07136475,VAL
42.36934134,-71.04094957,VAL
42.34377135,-71.07038455,LARCENY FROM MOTOR VEHICLE
42.28378754,-71.12835461,LARCENY FROM MOTOR VEHICLE
42.35262135,-71.05542957,LARCENY FROM MOTOR VEHICLE
42.30542136,-71.08057956,VAL
42.3298129,-71.0925768,VANDALISM
42.34725135,-71.16150953,LARCENY FROM MOTOR VEHICLE
42.34701635,-71.10366955,VANDALISM
42.32538828,-71.10287429,VAL
42.37363134,-71.06157957,AUTO THEFT
42.34021361,-71.1545263,VAL
42.38028634,-71.03270957,VANDALISM
42.33146635,-71.07654456,VAL
42.33058135,-71.03852957,RESIDENTIAL BURGLARY
42.28157136,-71.05446456,LARCENY FROM MOTOR VEHICLE
42.36721134,-71.05367456,AUTO THEFT
42.30261635,-71.06034456,VAL
42.32543556,-71.06387302,VAL
42.32354135,-71.09557955,VAL
42.3113242,-71.09321852,LARCENY FROM MOTOR VEHICLE
42.38197634,-71.03476457,LARCENY FROM MOTOR VEHICLE
42.29599136,-71.05765957,VAL
42.34765135,-71.06563957,LARCENY FROM MOTOR VEHICLE
42.35415197,-71.1237444,VAL
42.30750136,-71.08904956,VAL
42.29684981,-71.04895284,VANDALISM
42.29930136,-71.05815957,VAL
42.33040135,-71.05020957,VIOLATION OF LIQUOR LAWS
42.34452135,-71.07061956,VANDALISM
42.29512636,-71.06494456,LARCENY FROM MOTOR VEHICLE
42.29026136,-71.07474456,AUTO THEFT
42.26440636,-71.15805953,VAL
42.32005128,-71.08407071,LARCENY FROM MOTOR VEHICLE
42.33825135,-71.02928958,ROBBERY
42.35402135,-71.13628954,VAL
42.34794135,-71.13799954,VAL
42.36223678,-71.14171969,AUTO THEFT
42.33836135,-71.07428956,VANDALISM
42.33428192,-71.11001006,RESIDENTIAL BURGLARY
42.34075135,-71.09374955,ROBBERY
42.33370135,-71.04944957,ROBBERY
42.31107494,-71.09237726,VANDALISM
42.32435135,-71.05241957,LARCENY FROM MOTOR VEHICLE
42.32242135,-71.09530955,ROBBERY
42.35589135,-71.14810953,COMMERCIAL BURGLARY
42.34990135,-71.15307954,LARCENY FROM MOTOR VEHICLE
42.28964136,-71.05596456,VANDALISM
42.34873391,-71.0704717,VANDALISM
42.34085635,-71.08781455,VANDALISM
42.25873131,-71.12775436,VAL
42.35781635,-71.12689954,RESIDENTIAL BURGLARY
42.33897135,-71.07749455,COMMERCIAL BURGLARY
42.34040405,-71.08150551,AUTO THEFT
42.36638634,-71.05601456,RESIDENTIAL BURGLARY
42.34114135,-71.05083957,ROBBERY
42.28880136,-71.11306955,VAL
42.32837135,-71.05258957,VAL
42.31727636,-71.11155953,RESIDENTIAL BURGLARY
42.34366135,-71.07678956,LARCENY FROM MOTOR VEHICLE
42.35615135,-71.14908954,VAL
42.29090136,-71.07166956,VAL
42.34003557,-71.07628554,LARCENY FROM MOTOR VEHICLE
42.29342366,-71.15701044,RESIDENTIAL BURGLARY
42.32501135,-71.06916956,AUTO THEFT
42.34972106,-71.13994916,AUTO THEFT
42.31730136,-71.09832955,VAL
42.34241135,-71.07228455,LARCENY FROM MOTOR VEHICLE
42.36413634,-71.05409956,VANDALISM
42.36241634,-71.06892456,LARCENY FROM MOTOR VEHICLE
42.29859136,-71.06065957,VAL
42.28405295,-71.11241077,VAL
42.34853635,-71.13134954,VAL
42.30406384,-71.07004737,RESIDENTIAL BURGLARY
42.32354135,-71.10219455,ROBBERY
42.31459136,-71.09262455,VAL
42.30763635,-71.10629455,VAL
42.32291135,-71.07077957,VAL
42.31318697,-71.06500696,RESIDENTIAL BURGLARY
42.33870135,-71.08145456,VANDALISM
42.35966134,-71.05090956,LARCENY FROM MOTOR VEHICLE
42.32149635,-71.07075456,RESIDENTIAL BURGLARY
42.24810096,-71.13259159,LARCENY FROM MOTOR VEHICLE
42.2751208,-71.11599434,VAL
42.37382134,-71.06183956,VANDALISM
42.39329401,-71.0086428,RESIDENTIAL BURGLARY
42.29704135,-71.06500956,VANDALISM
42.28337873,-71.07390146,STOLEN PROPERTY CHARGES
42.31365733,-71.07425954,AUTO THEFT
42.32960635,-71.03662457,VAL
42.27736636,-71.16355453,VANDALISM
42.25561137,-71.12556955,VAL
42.33613634,-71.03129457,LARCENY FROM MOTOR VEHICLE
42.30468635,-71.05908456,LARCENY FROM MOTOR VEHICLE
42.30750136,-71.08904956,VAL
42.31260136,-71.08991956,VAL
42.31996136,-71.07510956,CRIMES AGAINST CHILDREN
42.33321135,-71.09746955,AUTO THEFT
42.30911635,-71.08283956,VAL
42.35169635,-71.12953954,VANDALISM
42.34873391,-71.0704717,LARCENY FROM MOTOR VEHICLE
42.27011137,-71.09375956,VAL
42.34238635,-71.07948956,LARCENY FROM MOTOR VEHICLE
42.32193532,-71.08141914,VANDALISM
42.39102972,-71.01269272,LARCENY FROM MOTOR VEHICLE
42.30029136,-71.06283957,ROBBERY
42.29477135,-71.06177456,LARCENY FROM MOTOR VEHICLE
42.34818561,-71.13943521,LARCENY FROM MOTOR VEHICLE
42.28744136,-71.07230456,VANDALISM
42.32540686,-71.0880266,VANDALISM
42.35614135,-71.06941956,VAL
42.32699635,-71.06703956,VANDALISM
42.29538451,-71.08926776,VAL
42.34788635,-71.15558453,VAL
42.34541135,-71.08178956,VANDALISM
42.35595635,-71.14920453,COMMERCIAL BURGLARY
42.35174798,-71.1301418,VAL
42.31272136,-71.06827957,VAL
42.35958647,-71.11765835,VANDALISM
42.29569136,-71.11827954,ROBBERY
42.25984746,-71.11539795,VAL
42.34995135,-71.06795957,ROBBERY
42.30904635,-71.06509956,VANDALISM
42.39102972,-71.01269272,LARCENY FROM MOTOR VEHICLE
42.32935635,-71.05601956,VANDALISM
42.25823137,-71.12121955,ROBBERY
42.34498964,-71.14505151,VANDALISM
42.31637136,-71.08690956,VAL
42.34701635,-71.10366955,VANDALISM
42.35679134,-71.05898956,AUTO THEFT
42.28525136,-71.06442956,VAL
42.27785639,-71.11616328,VAL
42.28954851,-71.08848526,VAL
42.29313931,-71.0480187,VAL
42.34051043,-71.14978662,RESIDENTIAL BURGLARY
42.33441135,-71.07574956,LARCENY FROM MOTOR VEHICLE
42.35302135,-71.13884953,VANDALISM
42.35203135,-71.07830956,VAL
42.27754636,-71.07797456,VANDALISM
42.33054438,-71.0622884,COMMERCIAL BURGLARY
42.28602381,-71.13760339,RESIDENTIAL BURGLARY
42.30982135,-71.07569456,RESIDENTIAL BURGLARY
42.36397634,-71.05661956,VAL
42.39262966,-71.00843603,VANDALISM
42.30713854,-71.08403115,VANDALISM
42.29611135,-71.08764456,VAL
42.28260136,-71.05569957,VAL
42.35325006,-71.15625105,VAL
42.35708134,-71.06543956,VAL
