lat,long,type
42.37452134,-71.03338957,OPERATING UNDER INFLUENCE
42.28012136,-71.08841956,OPERATING UNDER INFLUENCE
42.29815136,-71.08701956,OPERATING UNDER INFLUENCE
42.30755136,-71.05844957,OPERATING UNDER INFLUENCE
42.37191134,-71.03392957,OPERATING UNDER INFLUENCE
42.27861137,-71.11921955,OPERATING UNDER INFLUENCE
42.30911635,-71.08283956,OPERATING UNDER INFLUENCE
42.28291136,-71.05339957,OPERATING UNDER INFLUENCE
42.29815136,-71.08701956,OPERATING UNDER INFLUENCE
42.36160634,-71.05200456,OPERATING UNDER INFLUENCE
42.38749134,-71.00423958,OPERATING UNDER INFLUENCE
42.31475635,-71.07160956,OPERATING UNDER INFLUENCE
42.33109591,-71.09038894,OPERATING UNDER INFLUENCE
42.31121136,-71.06267957,OPERATING UNDER INFLUENCE
42.29121136,-71.08923956,OPERATING UNDER INFLUENCE
42.31561081,-71.06614075,OPERATING UNDER INFLUENCE
42.27299636,-71.10783455,OPERATING UNDER INFLUENCE
42.31339135,-71.07617956,OPERATING UNDER INFLUENCE
42.2901966,-71.08802624,OPERATING UNDER INFLUENCE
42.28590136,-71.09327956,OPERATING UNDER INFLUENCE
42.30901619,-71.05810831,OPERATING UNDER INFLUENCE
42.31551136,-71.07834956,OPERATING UNDER INFLUENCE
42.37609134,-71.03247958,OPERATING UNDER INFLUENCE
42.38041134,-71.02615958,OPERATING UNDER INFLUENCE
42.35614135,-71.06941956,OPERATING UNDER INFLUENCE
42.38318134,-71.03931956,OPERATING UNDER INFLUENCE
42.2862501,-71.07770745,OPERATING UNDER INFLUENCE
42.35695135,-71.13294954,OPERATING UNDER INFLUENCE
42.26848274,-71.09250305,OPERATING UNDER INFLUENCE
42.30538422,-71.06549055,OPERATING UNDER INFLUENCE
42.30901619,-71.05810831,OPERATING UNDER INFLUENCE
42.33398135,-71.03329958,OPERATING UNDER INFLUENCE
42.32699089,-71.10133221,OPERATING UNDER INFLUENCE
42.37747634,-71.06697956,OPERATING UNDER INFLUENCE
42.32000174,-71.07108886,OPERATING UNDER INFLUENCE
42.35142135,-71.11777454,OPERATING UNDER INFLUENCE
