lat,long,type
42.33501635,-71.05191956,SIMPLE ASSAULT
42.3577114,-71.15785436,SIMPLE ASSAULT
42.3577114,-71.15785436,SIMPLE ASSAULT
42.27825136,-71.06642456,SIMPLE ASSAULT
42.34294135,-71.08313455,SIMPLE ASSAULT
42.31617349,-71.08920463,AGGRAVATED ASSAULT
42.26763137,-71.09384956,SIMPLE ASSAULT
42.35035635,-71.07631956,SIMPLE ASSAULT
42.33566135,-71.08045956,SIMPLE ASSAULT
42.28646067,-71.13223155,FIRE
42.35779634,-71.05362956,SIMPLE ASSAULT
42.34813135,-71.08448455,SIMPLE ASSAULT
42.30816135,-71.08623955,AGGRAVATED ASSAULT
42.3047567,-71.07842747,AGGRAVATED ASSAULT
42.28422136,-71.08452955,SIMPLE ASSAULT
42.33606635,-71.03543457,SIMPLE ASSAULT
42.3041402,-71.07600965,SIMPLE ASSAULT
42.33623635,-71.07735456,FIRE
42.29748431,-71.07530735,AGGRAVATED ASSAULT
42.31011635,-71.08661455,SIMPLE ASSAULT
42.37167634,-71.03560958,AGGRAVATED ASSAULT
42.34977635,-71.07842956,SIMPLE ASSAULT
42.25172136,-71.11602955,FIRE
42.30636135,-71.05870956,SIMPLE ASSAULT
42.34122217,-71.14858688,SIMPLE ASSAULT
42.3047567,-71.07842747,HOMICIDE
42.29394636,-71.11892455,SIMPLE ASSAULT
42.28405295,-71.11241077,AGGRAVATED ASSAULT
42.30625209,-71.07803327,SIMPLE ASSAULT
42.30661328,-71.08584104,SIMPLE ASSAULT
42.31248039,-71.0831465,SIMPLE ASSAULT
42.36488134,-71.06231957,SIMPLE ASSAULT
42.35899634,-71.05453956,SIMPLE ASSAULT
42.35081682,-71.05637359,AGGRAVATED ASSAULT
42.34969134,-71.06520956,AGGRAVATED ASSAULT
42.33315053,-71.07397769,AGGRAVATED ASSAULT
42.33739635,-71.08385455,AGGRAVATED ASSAULT
42.30558135,-71.05888456,SIMPLE ASSAULT
42.34856634,-71.07906455,SIMPLE ASSAULT
42.34949135,-71.07947956,SIMPLE ASSAULT
42.35787634,-71.06010456,FIRE
42.32183056,-71.05926506,FIRE
42.33117135,-71.07118456,SIMPLE ASSAULT
42.29587136,-71.06852957,SIMPLE ASSAULT
42.26179137,-71.12575955,AGGRAVATED ASSAULT
42.37984634,-71.06542455,SIMPLE ASSAULT
42.36521135,-71.05835957,SIMPLE ASSAULT
42.27964522,-71.08370574,SIMPLE ASSAULT
42.33699635,-71.07857455,SIMPLE ASSAULT
42.29274136,-71.07487456,SIMPLE ASSAULT
42.33699635,-71.07857455,SIMPLE ASSAULT
42.33564135,-71.03541958,SIMPLE ASSAULT
42.28739788,-71.06193281,FIRE
42.29640273,-71.07042454,AGGRAVATED ASSAULT
42.38597185,-71.00884104,SIMPLE ASSAULT
42.35061134,-71.06499456,AGGRAVATED ASSAULT
42.30468211,-71.07905683,FIRE
42.35631634,-71.05431456,SIMPLE ASSAULT
42.32957067,-71.09357194,SIMPLE ASSAULT
42.30573779,-71.10936824,SIMPLE ASSAULT
42.35226635,-71.07250956,SIMPLE ASSAULT
42.34865634,-71.08256955,AGGRAVATED ASSAULT
42.31765135,-71.07029456,SIMPLE ASSAULT
42.35663134,-71.05148956,SIMPLE ASSAULT
42.30750136,-71.08904956,SIMPLE ASSAULT
42.28640136,-71.04400457,SIMPLE ASSAULT
42.28434661,-71.06469145,AGGRAVATED ASSAULT
42.28135391,-71.1709132,SIMPLE ASSAULT
42.30392136,-71.07892956,SIMPLE ASSAULT
42.30598117,-71.06930995,SIMPLE ASSAULT
42.34366135,-71.08800455,SIMPLE ASSAULT
42.30074136,-71.06000957,SIMPLE ASSAULT
42.29476483,-71.08204862,AGGRAVATED ASSAULT
42.30085079,-71.08126257,SIMPLE ASSAULT
42.30534135,-71.06813456,SIMPLE ASSAULT
42.31660446,-71.06412844,AGGRAVATED ASSAULT
42.28811636,-71.08416956,SIMPLE ASSAULT
42.35071134,-71.06006956,AGGRAVATED ASSAULT
42.35632135,-71.05944957,SIMPLE ASSAULT
42.25135637,-71.13296455,SIMPLE ASSAULT
42.28619136,-71.13862454,SIMPLE ASSAULT
42.37994134,-71.06060456,AGGRAVATED ASSAULT
42.28368974,-71.12436078,SIMPLE ASSAULT
42.31776637,-71.04205955,SIMPLE ASSAULT
42.26267686,-71.150541,32GUN
42.34470431,-71.02941573,FIRE
42.28531636,-71.07061956,SIMPLE ASSAULT
42.33315053,-71.07397769,SIMPLE ASSAULT
42.28368974,-71.12436078,SIMPLE ASSAULT
42.29406136,-71.09005455,SIMPLE ASSAULT
42.35647634,-71.05929456,AGGRAVATED ASSAULT
42.29406136,-71.09005455,SIMPLE ASSAULT
42.31884635,-71.05673956,SIMPLE ASSAULT
42.27231602,-71.06985927,SIMPLE ASSAULT
42.37818134,-71.06781956,FIRE
42.34865634,-71.08256955,SIMPLE ASSAULT
42.31824635,-71.05671956,SIMPLE ASSAULT
42.32059635,-71.07061455,AGGRAVATED ASSAULT
42.33857907,-71.06377935,SIMPLE ASSAULT
42.30146493,-71.07682864,SIMPLE ASSAULT
42.35505634,-71.06084456,SIMPLE ASSAULT
42.33960135,-71.07699955,SIMPLE ASSAULT
42.31857365,-71.03854816,AGGRAVATED ASSAULT
42.32831635,-71.07530956,SIMPLE ASSAULT
42.32857135,-71.08248455,SIMPLE ASSAULT
42.28368974,-71.12436078,SIMPLE ASSAULT
42.33199635,-71.10895454,SIMPLE ASSAULT
42.34163635,-71.08639955,AGGRAVATED ASSAULT
42.33382141,-71.08029642,SIMPLE ASSAULT
42.38126134,-71.03021957,SIMPLE ASSAULT
42.35236135,-71.06259957,SIMPLE ASSAULT
42.33354635,-71.03531457,SIMPLE ASSAULT
42.33978635,-71.07939956,SIMPLE ASSAULT
42.25842618,-71.14502802,AGGRAVATED ASSAULT
42.36240114,-71.06941954,SIMPLE ASSAULT
42.28525136,-71.06442956,AGGRAVATED ASSAULT
42.36458134,-71.06114955,SIMPLE ASSAULT
42.3042069,-71.07917846,SIMPLE ASSAULT
42.34556731,-71.05152318,SIMPLE ASSAULT
42.29473195,-71.0850362,SIMPLE ASSAULT
42.28731636,-71.15054453,SIMPLE ASSAULT
42.32581635,-71.05463956,SIMPLE ASSAULT
42.29137636,-71.06882956,SIMPLE ASSAULT
42.36213634,-71.05337456,SIMPLE ASSAULT
42.34462635,-71.03560457,SIMPLE ASSAULT
42.35251635,-71.07520456,SIMPLE ASSAULT
42.29764861,-71.06843338,SIMPLE ASSAULT
42.31159635,-71.07628955,SIMPLE ASSAULT
42.35505634,-71.06084456,SIMPLE ASSAULT
42.32311635,-71.10665954,SIMPLE ASSAULT
42.3109231,-71.04578732,SIMPLE ASSAULT
42.33550972,-71.0428945,SIMPLE ASSAULT
42.32943635,-71.05655456,SIMPLE ASSAULT
42.30745053,-71.1163492,SIMPLE ASSAULT
42.28714136,-71.14857453,32GUN
42.25525659,-71.14426178,SIMPLE ASSAULT
42.33593135,-71.08008956,SIMPLE ASSAULT
42.31797679,-71.05326265,SIMPLE ASSAULT
42.35882804,-71.05836216,SIMPLE ASSAULT
42.37138634,-71.03973457,32GUN
42.34924177,-71.13522491,SIMPLE ASSAULT
42.37621134,-71.05524957,AGGRAVATED ASSAULT
42.34302135,-71.06493956,SIMPLE ASSAULT
42.34889634,-71.07921455,SIMPLE ASSAULT
42.33315053,-71.07397769,SIMPLE ASSAULT
42.35926634,-71.05553956,AGGRAVATED ASSAULT
42.35299135,-71.13208954,SIMPLE ASSAULT
42.35057135,-71.07881456,SIMPLE ASSAULT
42.27024842,-71.09909554,SIMPLE ASSAULT
42.31600134,-71.0983055,AGGRAVATED ASSAULT
42.32352135,-71.07368956,SIMPLE ASSAULT
42.32118658,-71.09127357,SIMPLE ASSAULT
42.33767135,-71.07532956,SIMPLE ASSAULT
42.36350134,-71.06199957,SIMPLE ASSAULT
42.31816655,-71.07469821,SIMPLE ASSAULT
42.32095418,-71.08590134,SIMPLE ASSAULT
42.30396564,-71.0827287,SIMPLE ASSAULT
42.29382136,-71.05699957,SIMPLE ASSAULT
42.36681134,-71.05444456,SIMPLE ASSAULT
42.25555956,-71.11902162,AGGRAVATED ASSAULT
42.38597185,-71.00884104,SIMPLE ASSAULT
42.32449635,-71.06491456,AGGRAVATED ASSAULT
42.36541134,-71.06254956,SIMPLE ASSAULT
42.36541134,-71.06254956,SIMPLE ASSAULT
42.34716136,-71.09599455,SIMPLE ASSAULT
42.29884135,-71.06058456,SIMPLE ASSAULT
42.34638135,-71.08482955,SIMPLE ASSAULT
42.35879135,-71.05675957,SIMPLE ASSAULT
42.33728135,-71.03746958,SIMPLE ASSAULT
42.37155634,-71.03899457,SIMPLE ASSAULT
42.34811134,-71.07241456,SIMPLE ASSAULT
42.35302635,-71.13240954,AGGRAVATED ASSAULT
42.38390134,-71.02264958,SIMPLE ASSAULT
42.34109135,-71.15913453,FIRE
42.34865634,-71.08256955,SIMPLE ASSAULT
42.34856634,-71.07906455,SIMPLE ASSAULT
42.35609635,-71.14888453,AGGRAVATED ASSAULT
42.34968634,-71.05768456,SIMPLE ASSAULT
42.33648135,-71.07704956,SIMPLE ASSAULT
42.31249635,-71.07481456,FIRE
42.34923135,-71.07696956,SIMPLE ASSAULT
42.38874801,-71.0049792,SIMPLE ASSAULT
42.27559943,-71.13140598,SIMPLE ASSAULT
42.28363136,-71.08279956,FIRE
42.32490135,-71.06482456,SIMPLE ASSAULT
42.33566135,-71.08045956,AGGRAVATED ASSAULT
42.27801095,-71.06836451,SIMPLE ASSAULT
42.30644136,-71.10747955,SIMPLE ASSAULT
42.24256137,-71.13374954,SIMPLE ASSAULT
42.27023136,-71.10684456,SIMPLE ASSAULT
42.38058634,-71.03088457,SIMPLE ASSAULT
42.30846635,-71.08037955,SIMPLE ASSAULT
42.28434661,-71.06469145,AGGRAVATED ASSAULT
42.30625209,-71.07803327,AGGRAVATED ASSAULT
42.30625209,-71.07803327,AGGRAVATED ASSAULT
42.36674134,-71.05089456,SIMPLE ASSAULT
42.35981634,-71.05569956,SIMPLE ASSAULT
42.34716135,-71.09855955,SIMPLE ASSAULT
42.35048135,-71.13105954,AGGRAVATED ASSAULT
42.28427881,-71.07410675,AGGRAVATED ASSAULT
42.34701635,-71.08873955,SIMPLE ASSAULT
42.34716136,-71.09599455,SIMPLE ASSAULT
42.35438135,-71.13139954,AGGRAVATED ASSAULT
42.34045635,-71.07558455,SIMPLE ASSAULT
42.33551635,-71.07438456,SIMPLE ASSAULT
42.29526635,-71.07740456,SIMPLE ASSAULT
42.27808136,-71.07408956,SIMPLE ASSAULT
42.38572059,-71.00413007,SIMPLE ASSAULT
42.33223135,-71.03859457,SIMPLE ASSAULT
42.33162135,-71.05308957,SIMPLE ASSAULT
42.32233637,-71.05873954,SIMPLE ASSAULT
42.33920135,-71.05038957,SIMPLE ASSAULT
42.33251635,-71.05248457,SIMPLE ASSAULT
42.35365135,-71.05353957,SIMPLE ASSAULT
42.3474627,-71.09061948,SIMPLE ASSAULT
42.34080135,-71.05392957,SIMPLE ASSAULT
42.33264135,-71.05136957,SIMPLE ASSAULT
42.33980135,-71.05240957,SIMPLE ASSAULT
42.35035634,-71.06971956,SIMPLE ASSAULT
42.29754136,-71.05973457,32GUN
42.33325135,-71.02812457,SIMPLE ASSAULT
42.33791635,-71.05310956,SIMPLE ASSAULT
42.29848136,-71.06315456,SIMPLE ASSAULT
42.33325135,-71.02812457,SIMPLE ASSAULT
42.33112135,-71.10868455,SIMPLE ASSAULT
42.34701635,-71.08873955,AGGRAVATED ASSAULT
42.35986134,-71.05520456,SIMPLE ASSAULT
42.28094636,-71.08180456,AGGRAVATED ASSAULT
42.35132134,-71.06481956,SIMPLE ASSAULT
42.30714549,-71.0881945,SIMPLE ASSAULT
42.36369134,-71.05103956,SIMPLE ASSAULT
42.35981634,-71.05569956,SIMPLE ASSAULT
42.34638135,-71.08482955,AGGRAVATED ASSAULT
42.35230134,-71.06367456,AGGRAVATED ASSAULT
42.34246135,-71.06280956,AGGRAVATED ASSAULT
42.29848136,-71.06315456,AGGRAVATED ASSAULT
42.38479746,-71.00569105,SIMPLE ASSAULT
42.34154635,-71.08318955,SIMPLE ASSAULT
42.32731635,-71.06731956,SIMPLE ASSAULT
42.31793135,-71.08213956,AGGRAVATED ASSAULT
42.35068635,-71.07162956,SIMPLE ASSAULT
42.29809635,-71.07592456,SIMPLE ASSAULT
42.31660446,-71.06412844,SIMPLE ASSAULT
42.26091136,-71.11455955,SIMPLE ASSAULT
42.35974498,-71.1437294,AGGRAVATED ASSAULT
42.28387664,-71.08599342,SIMPLE ASSAULT
42.26254636,-71.11866955,SIMPLE ASSAULT
42.35185136,-71.14934951,SIMPLE ASSAULT
42.34642599,-71.14697788,SIMPLE ASSAULT
42.35602134,-71.06174456,SIMPLE ASSAULT
42.28983589,-71.13149362,SIMPLE ASSAULT
42.33457135,-71.08910955,SIMPLE ASSAULT
42.30348136,-71.08500956,AGGRAVATED ASSAULT
42.28302136,-71.06507957,AGGRAVATED ASSAULT
42.34358635,-71.09000455,SIMPLE ASSAULT
42.32543556,-71.06387302,SIMPLE ASSAULT
42.29321136,-71.07886956,SIMPLE ASSAULT
42.35173635,-71.12175454,SIMPLE ASSAULT
42.25765136,-71.12365955,SIMPLE ASSAULT
42.33484635,-71.03022457,SIMPLE ASSAULT
42.28106636,-71.06925456,SIMPLE ASSAULT
42.30089405,-71.07427992,FIRE
42.3561904,-71.15420263,AGGRAVATED ASSAULT
42.36858634,-71.03925957,SIMPLE ASSAULT
42.25234721,-71.12821136,SIMPLE ASSAULT
42.3041402,-71.07600965,AGGRAVATED ASSAULT
42.31452635,-71.09469955,SIMPLE ASSAULT
42.37106634,-71.03826957,SIMPLE ASSAULT
42.27369136,-71.08924956,SIMPLE ASSAULT
42.28368974,-71.12436078,SIMPLE ASSAULT
42.36231028,-71.06198357,SIMPLE ASSAULT
42.35322634,-71.06283456,SIMPLE ASSAULT
42.29928636,-71.11399955,SIMPLE ASSAULT
42.30257136,-71.08476956,SIMPLE ASSAULT
42.36039135,-71.13113954,SIMPLE ASSAULT
42.36493691,-71.06055366,SIMPLE ASSAULT
42.35535484,-71.06310606,SIMPLE ASSAULT
42.37790026,-71.06900423,AGGRAVATED ASSAULT
42.35334135,-71.12491954,SIMPLE ASSAULT
42.31824635,-71.05671956,SIMPLE ASSAULT
42.28266038,-71.08282257,SIMPLE ASSAULT
42.26141647,-71.15129326,SIMPLE ASSAULT
42.32902135,-71.08497455,AGGRAVATED ASSAULT
42.32882357,-71.08480732,SIMPLE ASSAULT
42.35573135,-71.07131956,SIMPLE ASSAULT
42.33238135,-71.03015957,SIMPLE ASSAULT
42.34847134,-71.06929456,SIMPLE ASSAULT
42.37747634,-71.06697956,SIMPLE ASSAULT
42.29127809,-71.07033045,AGGRAVATED ASSAULT
42.32314635,-71.07004456,SIMPLE ASSAULT
42.28079637,-71.09039953,AGGRAVATED ASSAULT
42.33036135,-71.05693957,SIMPLE ASSAULT
42.35660969,-71.05187589,SIMPLE ASSAULT
42.31251079,-70.97204901,AGGRAVATED ASSAULT
42.33109591,-71.09038894,SIMPLE ASSAULT
42.35456134,-71.06213956,SIMPLE ASSAULT
42.28079637,-71.09039953,AGGRAVATED ASSAULT
42.33682135,-71.03545457,SIMPLE ASSAULT
42.37406634,-71.06327456,SIMPLE ASSAULT
42.34969134,-71.06520956,SIMPLE ASSAULT
42.38401561,-71.0726401,SIMPLE ASSAULT
42.36458134,-71.06114955,SIMPLE ASSAULT
42.28368974,-71.12436078,SIMPLE ASSAULT
42.34294635,-71.08829955,SIMPLE ASSAULT
42.32028629,-71.09932839,SIMPLE ASSAULT
42.38232134,-70.99948959,SIMPLE ASSAULT
42.35456134,-71.06213956,SIMPLE ASSAULT
42.38350134,-71.01484457,32GUN
42.38322308,-71.07642983,SIMPLE ASSAULT
42.27605136,-71.08962456,AGGRAVATED ASSAULT
42.38322308,-71.07642983,SIMPLE ASSAULT
42.27605136,-71.08962456,AGGRAVATED ASSAULT
42.34329635,-71.0779174,SIMPLE ASSAULT
42.34710135,-71.07960455,SIMPLE ASSAULT
42.33884135,-71.05515456,AGGRAVATED ASSAULT
42.24574137,-71.13330954,SIMPLE ASSAULT
42.35669134,-71.05792956,SIMPLE ASSAULT
42.32723569,-71.08059616,AGGRAVATED ASSAULT
42.30551136,-71.06788957,SIMPLE ASSAULT
42.34583635,-71.10572454,FIRE
42.31740635,-71.09566955,SIMPLE ASSAULT
42.27893136,-71.05418957,SIMPLE ASSAULT
42.26839636,-71.09381455,FIRE
42.35111634,-71.06125456,SIMPLE ASSAULT
42.33728368,-71.08963901,SIMPLE ASSAULT
42.35023135,-71.06026957,AGGRAVATED ASSAULT
42.3024799,-71.05481064,SIMPLE ASSAULT
42.35182135,-71.12087954,SIMPLE ASSAULT
42.29388755,-71.08451125,SIMPLE ASSAULT
42.35302635,-71.13240954,SIMPLE ASSAULT
42.34837476,-71.13452271,AGGRAVATED ASSAULT
42.28413251,-71.06958228,SIMPLE ASSAULT
42.35168135,-71.06471956,SIMPLE ASSAULT
42.29916135,-71.06431456,AGGRAVATED ASSAULT
42.27130697,-71.06814847,SIMPLE ASSAULT
42.34197135,-71.09651955,AGGRAVATED ASSAULT
42.36198135,-71.05671957,SIMPLE ASSAULT
42.24704772,-71.1155976,SIMPLE ASSAULT
42.28546136,-71.09111455,SIMPLE ASSAULT
42.28546136,-71.09111455,SIMPLE ASSAULT
42.33217635,-71.05002456,SIMPLE ASSAULT
42.37537141,-71.03907875,SIMPLE ASSAULT
42.35837134,-71.06279956,SIMPLE ASSAULT
42.37549635,-71.03727458,SIMPLE ASSAULT
42.34638135,-71.08482955,SIMPLE ASSAULT
42.29265427,-71.08030063,SIMPLE ASSAULT
42.33418135,-71.08216956,AGGRAVATED ASSAULT
42.29874135,-71.06012957,SIMPLE ASSAULT
42.32742635,-71.07702455,AGGRAVATED ASSAULT
42.34305953,-71.1417215,AGGRAVATED ASSAULT
42.30488136,-71.06708957,AGGRAVATED ASSAULT
42.2556051,-71.1222772,FIRE
42.31664635,-71.09632455,SIMPLE ASSAULT
42.32856135,-71.05571957,SIMPLE ASSAULT
42.32283635,-71.10382955,FIRE
42.34716136,-71.09599455,SIMPLE ASSAULT
42.35649634,-71.06141956,SIMPLE ASSAULT
42.24347137,-71.13338454,SIMPLE ASSAULT
42.36394634,-71.05943956,AGGRAVATED ASSAULT
42.35243134,-71.06577456,AGGRAVATED ASSAULT
42.30716635,-71.06829456,AGGRAVATED ASSAULT
42.37191134,-71.03392957,SIMPLE ASSAULT
42.31828136,-71.08180956,SIMPLE ASSAULT
42.32278135,-71.10038955,AGGRAVATED ASSAULT
42.28391136,-71.11729954,AGGRAVATED ASSAULT
42.32857135,-71.08248455,SIMPLE ASSAULT
42.31188227,-71.09256145,SIMPLE ASSAULT
42.26981636,-71.09666455,SIMPLE ASSAULT
42.33043607,-71.08369937,AGGRAVATED ASSAULT
42.33604989,-71.1078052,SIMPLE ASSAULT
42.31600134,-71.0983055,AGGRAVATED ASSAULT
42.28735929,-71.12713137,SIMPLE ASSAULT
42.35430381,-71.05224212,SIMPLE ASSAULT
42.35105134,-71.07782455,AGGRAVATED ASSAULT
42.30675215,-71.06028047,SIMPLE ASSAULT
42.33315053,-71.07397769,AGGRAVATED ASSAULT
42.32005245,-71.06101624,SIMPLE ASSAULT
42.3456442,-71.08843725,SIMPLE ASSAULT
42.29470636,-71.05798956,FIRE
42.35081634,-71.06719956,AGGRAVATED ASSAULT
42.33143135,-71.09455955,AGGRAVATED ASSAULT
42.31864756,-71.04370512,SIMPLE ASSAULT
42.30627635,-71.06514456,AGGRAVATED ASSAULT
42.32997135,-71.08690455,SIMPLE ASSAULT
42.28161136,-71.08695956,AGGRAVATED ASSAULT
42.35170634,-71.06118456,SIMPLE ASSAULT
42.27800136,-71.08402456,SIMPLE ASSAULT
42.28293127,-71.13256817,SIMPLE ASSAULT
42.27379136,-71.11995955,AGGRAVATED ASSAULT
42.31900788,-71.07964071,AGGRAVATED ASSAULT
42.26533136,-71.15262954,SIMPLE ASSAULT
42.33233135,-71.09948955,SIMPLE ASSAULT
42.27656151,-71.08227989,AGGRAVATED ASSAULT
42.28858636,-71.08774956,AGGRAVATED ASSAULT
42.32059635,-71.07061455,SIMPLE ASSAULT
42.36717634,-71.05816956,SIMPLE ASSAULT
42.32204187,-71.07141477,AGGRAVATED ASSAULT
42.30094765,-71.12704298,SIMPLE ASSAULT
42.28244137,-71.1636395,FIRE
42.28844636,-71.08045456,32GUN
42.34301135,-71.06259956,SIMPLE ASSAULT
42.29725136,-71.08727456,SIMPLE ASSAULT
42.31967512,-71.10632518,SIMPLE ASSAULT
42.38053134,-71.03510957,SIMPLE ASSAULT
42.36187564,-71.13854152,FIRE
42.28377636,-71.08715456,SIMPLE ASSAULT
42.28442636,-71.04915456,SIMPLE ASSAULT
42.34584384,-71.16023417,SIMPLE ASSAULT
42.32755135,-71.05389957,SIMPLE ASSAULT
42.29943135,-71.06040956,SIMPLE ASSAULT
42.30081135,-71.11296955,SIMPLE ASSAULT
42.35241635,-71.13762454,SIMPLE ASSAULT
42.28377636,-71.08715456,SIMPLE ASSAULT
42.28218137,-71.13664954,AGGRAVATED ASSAULT
42.27590186,-71.09503423,SIMPLE ASSAULT
42.28347636,-71.08991956,FIRE
42.26318137,-71.09806956,SIMPLE ASSAULT
42.31766136,-71.09639956,SIMPLE ASSAULT
42.35071134,-71.06006956,SIMPLE ASSAULT
42.3164411,-71.06582908,AGGRAVATED ASSAULT
42.33968135,-71.09085455,SIMPLE ASSAULT
42.35236135,-71.06259957,AGGRAVATED ASSAULT
42.33315053,-71.07397769,SIMPLE ASSAULT
42.34047365,-71.14372928,SIMPLE ASSAULT
42.33345945,-71.10506921,AGGRAVATED ASSAULT
42.29646636,-71.07996456,FIRE
42.33363135,-71.10085955,SIMPLE ASSAULT
42.34339135,-71.09848455,SIMPLE ASSAULT
42.30649934,-71.07221453,SIMPLE ASSAULT
42.32623635,-71.10315955,SIMPLE ASSAULT
42.32321687,-71.08361487,SIMPLE ASSAULT
42.32414135,-71.07580956,SIMPLE ASSAULT
42.32021135,-71.08762955,SIMPLE ASSAULT
42.28511136,-71.06671957,SIMPLE ASSAULT
42.34986409,-71.14529739,AGGRAVATED ASSAULT
42.35307228,-71.06434623,SIMPLE ASSAULT
42.31024685,-71.09247923,AGGRAVATED ASSAULT
42.27656151,-71.08227989,SIMPLE ASSAULT
42.30773635,-71.06971956,SIMPLE ASSAULT
42.34749635,-71.13686954,AGGRAVATED ASSAULT
42.27656151,-71.08227989,SIMPLE ASSAULT
42.31636136,-71.08289956,AGGRAVATED ASSAULT
42.33767135,-71.07532956,SIMPLE ASSAULT
42.31425135,-71.07383456,32GUN
42.29265427,-71.08030063,SIMPLE ASSAULT
42.30664135,-71.06254956,FIRE
42.31894135,-71.07775956,SIMPLE ASSAULT
42.32688961,-71.05448604,SIMPLE ASSAULT
42.32354135,-71.10219455,AGGRAVATED ASSAULT
42.31904136,-71.07775956,AGGRAVATED ASSAULT
42.34923635,-71.08036955,SIMPLE ASSAULT
42.33788135,-71.08296956,SIMPLE ASSAULT
42.33029635,-71.08014455,FIRE
42.33552834,-71.09278967,SIMPLE ASSAULT
42.27656636,-71.06688456,FIRE
42.34491393,-71.09641336,SIMPLE ASSAULT
42.29619182,-71.11776036,SIMPLE ASSAULT
42.26817136,-71.09673956,SIMPLE ASSAULT
42.31776637,-71.04205955,AGGRAVATED ASSAULT
42.34593551,-71.06480039,SIMPLE ASSAULT
42.27892255,-71.09312582,FIRE
42.28525136,-71.06442956,SIMPLE ASSAULT
42.34671135,-71.08008456,SIMPLE ASSAULT
42.34671135,-71.08008456,SIMPLE ASSAULT
42.32359019,-71.10472303,SIMPLE ASSAULT
42.27656151,-71.08227989,SIMPLE ASSAULT
42.33063135,-71.08821956,SIMPLE ASSAULT
42.37482609,-71.03606057,SIMPLE ASSAULT
42.29888136,-71.06382957,SIMPLE ASSAULT
42.28242942,-71.09448186,AGGRAVATED ASSAULT
42.27656151,-71.08227989,SIMPLE ASSAULT
42.35168135,-71.05825957,AGGRAVATED ASSAULT
42.29719136,-71.06104957,AGGRAVATED ASSAULT
42.33175135,-71.04252457,SIMPLE ASSAULT
42.31312136,-71.09096954,SIMPLE ASSAULT
42.26172137,-71.10224956,SIMPLE ASSAULT
42.28357136,-71.05564957,SIMPLE ASSAULT
42.30702135,-71.08225955,SIMPLE ASSAULT
42.36541134,-71.06254956,SIMPLE ASSAULT
42.37535634,-71.06465456,SIMPLE ASSAULT
42.35141634,-71.06162956,SIMPLE ASSAULT
42.28394636,-71.09144955,AGGRAVATED ASSAULT
42.28394636,-71.09144955,AGGRAVATED ASSAULT
42.35236135,-71.06259957,SIMPLE ASSAULT
42.30083553,-71.08521853,AGGRAVATED ASSAULT
42.36541134,-71.06254956,SIMPLE ASSAULT
42.31629339,-71.06864178,AGGRAVATED ASSAULT
42.31675135,-71.06101956,AGGRAVATED ASSAULT
42.29970403,-71.08174181,SIMPLE ASSAULT
42.2901966,-71.08802624,AGGRAVATED ASSAULT
42.34150366,-71.08829369,SIMPLE ASSAULT
42.32196235,-71.08349655,SIMPLE ASSAULT
42.29775135,-71.06090456,SIMPLE ASSAULT
42.32028629,-71.09932839,SIMPLE ASSAULT
42.35578134,-71.06125456,SIMPLE ASSAULT
42.27905137,-71.11679955,SIMPLE ASSAULT
42.35064962,-71.13045054,SIMPLE ASSAULT
42.37433134,-71.03310457,SIMPLE ASSAULT
42.32689635,-71.08639955,SIMPLE ASSAULT
42.37896134,-71.05932957,SIMPLE ASSAULT
42.29848136,-71.06315456,AGGRAVATED ASSAULT
42.26269137,-71.14820109,32GUN
42.32937538,-71.08474665,SIMPLE ASSAULT
42.33160135,-71.05161456,SIMPLE ASSAULT
42.28813781,-71.0948495,SIMPLE ASSAULT
42.31732982,-71.05791647,SIMPLE ASSAULT
42.30438135,-71.07994456,SIMPLE ASSAULT
42.29986777,-71.07349643,AGGRAVATED ASSAULT
42.28237137,-71.09197956,SIMPLE ASSAULT
42.35138634,-71.06082456,SIMPLE ASSAULT
42.34651135,-71.13610453,SIMPLE ASSAULT
42.29167636,-71.08907956,SIMPLE ASSAULT
42.30901619,-71.05810831,AGGRAVATED ASSAULT
42.28874136,-71.08380956,AGGRAVATED ASSAULT
42.35781635,-71.12689954,SIMPLE ASSAULT
42.34716135,-71.09855955,SIMPLE ASSAULT
42.35392804,-71.14013405,SIMPLE ASSAULT
42.3412472,-71.08694938,FIRE
42.30775136,-71.06682957,SIMPLE ASSAULT
42.35679134,-71.05898956,AGGRAVATED ASSAULT
42.37997134,-71.03924895,FIRE
42.36146134,-71.07062456,SIMPLE ASSAULT
42.35181472,-71.15647048,32GUN
42.27976136,-71.06646956,SIMPLE ASSAULT
42.30018135,-71.07473439,SIMPLE ASSAULT
42.32412187,-71.10138271,SIMPLE ASSAULT
42.36056156,-71.06067351,AGGRAVATED ASSAULT
42.29848136,-71.06315456,AGGRAVATED ASSAULT
42.26637136,-71.10366455,SIMPLE ASSAULT
42.30251366,-71.08330344,SIMPLE ASSAULT
42.27260633,-71.09370646,AGGRAVATED ASSAULT
42.25841636,-71.12347955,SIMPLE ASSAULT
42.30227136,-71.06955957,AGGRAVATED ASSAULT
42.33604135,-71.09421955,AGGRAVATED ASSAULT
42.31995965,-71.04834749,AGGRAVATED ASSAULT
42.37865318,-71.02893687,SIMPLE ASSAULT
42.35222134,-71.06635956,SIMPLE ASSAULT
42.35669135,-71.05148957,SIMPLE ASSAULT
42.35039089,-71.06598003,SIMPLE ASSAULT
42.35411135,-71.13021954,SIMPLE ASSAULT
